t_s,seq,time_ms,phase,step_idx,running,estop,sensor_online,aan_on,torque_mode,link_age_ms,ctrl_loop_us,cross_check,hb_error,cps,amp_r,amp_l,assist_r,aan_factor,aan_driving,HR_ref_deg,HR_deg,HR_vel,HR_iq_a,HR_cmd_nm,HR_grav_nm,HR_ff_nm,HR_meas_nm,HR_effort,HR_patient_nm,HR_patient_status,KR_ref_deg,KR_deg,KR_vel,KR_iq_a,KR_cmd_nm,KR_grav_nm,KR_ff_nm,KR_meas_nm,KR_effort,KR_patient_nm,KR_patient_status,HL_ref_deg,HL_deg,HL_vel,HL_iq_a,HL_cmd_nm,HL_grav_nm,HL_ff_nm,HL_meas_nm,HL_effort,HL_patient_nm,HL_patient_status,KL_ref_deg,KL_deg,KL_vel,KL_iq_a,KL_cmd_nm,KL_grav_nm,KL_ff_nm,KL_meas_nm,KL_effort,KL_patient_nm,KL_patient_status
55.1726,347,1374591,GAIT,45,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,7.702695,-10.500001,-0.177959,0.000000,0.000000,0.000000,0.000000,-1.423103,1.876083,ok,-0.000000,25.809295,-8.250001,-0.459611,0.000000,0.000000,0.000000,0.000000,-3.675421,0.000000,no_baseline,0.000000,3.853751,-1.125000,-0.465369,0.000000,0.000000,0.000000,0.000000,-3.721464,-4.821419,ok,0.000000,-0.273675,-1.437500,-0.518840,0.000000,0.000000,0.000000,0.000000,-4.149059,0.000000,no_baseline
55.1903,347,1374591,GAIT,45,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,7.702695,-10.500001,-0.177959,0.000000,0.000000,0.000000,0.000000,-1.423103,1.876083,ok,-0.000000,25.809295,-8.250001,-0.459611,0.000000,0.000000,0.000000,0.000000,-3.675421,0.000000,no_baseline,0.000000,3.853751,-1.125000,-0.465369,0.000000,0.000000,0.000000,0.000000,-3.721464,-4.821419,ok,0.000000,-0.273675,-1.437500,-0.518840,0.000000,0.000000,0.000000,0.000000,-4.149059,0.000000,no_baseline
55.2024,348,1374611,GAIT,45,1,0,0,0,1,9999,12,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,8.473788,-10.718751,-0.141554,0.000000,0.000000,0.000000,0.000000,-1.131979,1.876083,ok,-0.000000,26.353894,-6.468751,-0.636238,0.000000,0.000000,0.000000,0.000000,-5.087870,0.000000,no_baseline,0.000000,3.762023,-1.312500,-0.612244,0.000000,0.000000,0.000000,0.000000,-4.895997,-4.821419,ok,0.000000,-0.378646,-1.218750,-0.401229,0.000000,0.000000,0.000000,0.000000,-3.208548,0.000000,no_baseline
55.2045,349,1374631,GAIT,46,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,9.294379,-11.125001,0.236591,0.000000,0.000000,0.000000,0.000000,1.891971,1.876083,ok,-0.000000,26.727092,-3.875001,-0.351991,0.000000,0.000000,0.000000,0.000000,-2.814805,0.000000,no_baseline,0.000000,3.652408,-1.593750,-0.350291,0.000000,0.000000,0.000000,0.000000,-2.801208,-4.821419,ok,0.000000,-0.428245,-0.218750,0.072043,0.000000,0.000000,0.000000,0.000000,0.576110,0.000000,no_baseline
55.2142,350,1374651,GAIT,46,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,10.107352,-10.906251,-0.698454,0.000000,0.000000,0.000000,0.000000,-5.585395,-0.604550,ok,-0.000000,26.890467,-0.968751,-0.488262,0.000000,0.000000,0.000000,0.000000,-3.904530,0.000000,no_baseline,0.000000,3.526139,-1.750000,-0.688873,0.000000,0.000000,0.000000,0.000000,-5.508776,-3.432262,ok,0.000000,-0.424818,0.000000,-0.166142,0.000000,0.000000,0.000000,0.000000,-1.328602,0.000000,no_baseline
55.2280,350,1374651,GAIT,46,1,0,0,0,1,9999,17,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,10.107352,-10.906251,-0.698454,0.000000,0.000000,0.000000,0.000000,-5.585395,-0.604550,ok,-0.000000,26.890467,-0.968751,-0.488262,0.000000,0.000000,0.000000,0.000000,-3.904530,0.000000,no_baseline,0.000000,3.526139,-1.750000,-0.688873,0.000000,0.000000,0.000000,0.000000,-5.508776,-3.432262,ok,0.000000,-0.424818,0.000000,-0.166142,0.000000,0.000000,0.000000,0.000000,-1.328602,0.000000,no_baseline
55.2321,351,1374671,GAIT,46,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,10.980648,-11.812501,0.109595,0.000000,0.000000,0.000000,0.000000,0.876406,-0.604550,ok,-0.000000,26.830189,1.875000,-0.623303,0.000000,0.000000,0.000000,0.000000,-4.984433,0.000000,no_baseline,0.000000,3.393746,-1.718750,-0.669459,0.000000,0.000000,0.000000,0.000000,-5.353527,-3.432262,ok,0.000000,-0.424818,0.000000,-0.272211,0.000000,0.000000,0.000000,0.000000,-2.176821,0.000000,no_baseline
55.2404,351,1374671,GAIT,46,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,10.980648,-11.812501,0.109595,0.000000,0.000000,0.000000,0.000000,0.876406,-0.604550,ok,-0.000000,26.830189,1.875000,-0.623303,0.000000,0.000000,0.000000,0.000000,-4.984433,0.000000,no_baseline,0.000000,3.393746,-1.718750,-0.669459,0.000000,0.000000,0.000000,0.000000,-5.353527,-3.432262,ok,0.000000,-0.424818,0.000000,-0.272211,0.000000,0.000000,0.000000,0.000000,-2.176821,0.000000,no_baseline
55.2511,352,1374691,GAIT,47,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,11.850223,-11.125001,-0.583743,0.000000,0.000000,0.000000,0.000000,-4.668079,-0.604550,ok,-0.000000,26.572434,4.531250,-0.152997,0.000000,0.000000,0.000000,0.000000,-1.223483,0.000000,no_baseline,0.000000,3.262350,-1.781250,-0.385025,0.000000,0.000000,0.000000,0.000000,-3.078966,-3.432262,ok,0.000000,-0.424818,0.000000,0.039909,0.000000,0.000000,0.000000,0.000000,0.319145,0.000000,no_baseline
55.2621,352,1374691,GAIT,47,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,11.850223,-11.125001,-0.583743,0.000000,0.000000,0.000000,0.000000,-4.668079,-0.604550,ok,-0.000000,26.572434,4.531250,-0.152997,0.000000,0.000000,0.000000,0.000000,-1.223483,0.000000,no_baseline,0.000000,3.262350,-1.781250,-0.385025,0.000000,0.000000,0.000000,0.000000,-3.078966,-3.432262,ok,0.000000,-0.424818,0.000000,0.039909,0.000000,0.000000,0.000000,0.000000,0.319145,0.000000,no_baseline
55.2717,352,1374691,GAIT,47,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,11.850223,-11.125001,-0.583743,0.000000,0.000000,0.000000,0.000000,-4.668079,-0.604550,ok,-0.000000,26.572434,4.531250,-0.152997,0.000000,0.000000,0.000000,0.000000,-1.223483,0.000000,no_baseline,0.000000,3.262350,-1.781250,-0.385025,0.000000,0.000000,0.000000,0.000000,-3.078966,-3.432262,ok,0.000000,-0.424818,0.000000,0.039909,0.000000,0.000000,0.000000,0.000000,0.319145,0.000000,no_baseline
55.2814,352,1374691,GAIT,47,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,11.850223,-11.125001,-0.583743,0.000000,0.000000,0.000000,0.000000,-4.668079,-0.604550,ok,-0.000000,26.572434,4.531250,-0.152997,0.000000,0.000000,0.000000,0.000000,-1.223483,0.000000,no_baseline,0.000000,3.262350,-1.781250,-0.385025,0.000000,0.000000,0.000000,0.000000,-3.078966,-3.432262,ok,0.000000,-0.424818,0.000000,0.039909,0.000000,0.000000,0.000000,0.000000,0.319145,0.000000,no_baseline
55.2916,353,1374711,GAIT,47,1,0,0,0,1,9999,19,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,12.745331,-12.156251,-0.164935,0.000000,0.000000,0.000000,0.000000,-1.318951,-0.604550,ok,-0.000000,26.107126,7.187500,-0.460198,0.000000,0.000000,0.000000,0.000000,-3.680111,0.000000,no_baseline,0.000000,3.113346,-2.125000,-0.362614,0.000000,0.000000,0.000000,0.000000,-2.899748,-3.432262,ok,0.000000,-0.424818,0.000000,-0.277507,0.000000,0.000000,0.000000,0.000000,-2.219172,0.000000,no_baseline
55.3019,355,1374751,GAIT,48,1,0,0,0,1,9999,20,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,14.585013,-12.656251,-0.938563,0.000000,0.000000,0.000000,0.000000,-7.505497,-0.604550,ok,-0.000000,24.703367,10.718751,-0.427617,0.000000,0.000000,0.000000,0.000000,-3.419566,0.000000,no_baseline,0.000000,2.742506,-2.812500,-0.662682,0.000000,0.000000,0.000000,0.000000,-5.299332,-3.432262,ok,0.000000,-0.424818,0.000000,-0.332876,0.000000,0.000000,0.000000,0.000000,-2.661943,0.000000,no_baseline
55.3140,355,1374751,GAIT,48,1,0,0,0,1,9999,20,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,14.585013,-12.656251,-0.938563,0.000000,0.000000,0.000000,0.000000,-7.505497,-2.146983,ok,-0.000000,24.703367,10.718751,-0.427617,0.000000,0.000000,0.000000,0.000000,-3.419566,0.000000,no_baseline,0.000000,2.742506,-2.812500,-0.662682,0.000000,0.000000,0.000000,0.000000,-5.299332,-3.136277,ok,0.000000,-0.424818,0.000000,-0.332876,0.000000,0.000000,0.000000,0.000000,-2.661943,0.000000,no_baseline
55.3208,356,1374771,GAIT,48,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,15.512640,-11.593751,-1.181498,0.000000,0.000000,0.000000,0.000000,-9.448202,-2.146983,ok,-0.000000,23.838537,11.718751,-0.238178,0.000000,0.000000,0.000000,0.000000,-1.904664,0.000000,no_baseline,0.000000,2.509581,-3.281250,-0.637009,0.000000,0.000000,0.000000,0.000000,-5.094037,-3.136277,ok,0.000000,-0.424818,0.000000,-0.543195,0.000000,0.000000,0.000000,0.000000,-4.343824,0.000000,no_baseline
55.3329,356,1374771,GAIT,48,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,15.512640,-11.593751,-1.181498,0.000000,0.000000,0.000000,0.000000,-9.448202,-2.146983,ok,-0.000000,23.838537,11.718751,-0.238178,0.000000,0.000000,0.000000,0.000000,-1.904664,0.000000,no_baseline,0.000000,2.509581,-3.281250,-0.637009,0.000000,0.000000,0.000000,0.000000,-5.094037,-3.136277,ok,0.000000,-0.424818,0.000000,-0.543195,0.000000,0.000000,0.000000,0.000000,-4.343824,0.000000,no_baseline
55.3507,356,1374771,GAIT,48,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,15.512640,-11.593751,-1.181498,0.000000,0.000000,0.000000,0.000000,-9.448202,-2.146983,ok,-0.000000,23.838537,11.718751,-0.238178,0.000000,0.000000,0.000000,0.000000,-1.904664,0.000000,no_baseline,0.000000,2.509581,-3.281250,-0.637009,0.000000,0.000000,0.000000,0.000000,-5.094037,-3.136277,ok,0.000000,-0.424818,0.000000,-0.543195,0.000000,0.000000,0.000000,0.000000,-4.343824,0.000000,no_baseline
55.3611,356,1374771,GAIT,48,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,15.512640,-11.593751,-1.181498,0.000000,0.000000,0.000000,0.000000,-9.448202,-2.146983,ok,-0.000000,23.838537,11.718751,-0.238178,0.000000,0.000000,0.000000,0.000000,-1.904664,0.000000,no_baseline,0.000000,2.509581,-3.281250,-0.637009,0.000000,0.000000,0.000000,0.000000,-5.094037,-3.136277,ok,0.000000,-0.424818,0.000000,-0.543195,0.000000,0.000000,0.000000,0.000000,-4.343824,0.000000,no_baseline
55.3652,356,1374771,GAIT,48,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,15.512640,-11.593751,-1.181498,0.000000,0.000000,0.000000,0.000000,-9.448202,-2.146983,ok,-0.000000,23.838537,11.718751,-0.238178,0.000000,0.000000,0.000000,0.000000,-1.904664,0.000000,no_baseline,0.000000,2.509581,-3.281250,-0.637009,0.000000,0.000000,0.000000,0.000000,-5.094037,-3.136277,ok,0.000000,-0.424818,0.000000,-0.543195,0.000000,0.000000,0.000000,0.000000,-4.343824,0.000000,no_baseline
55.3787,356,1374771,GAIT,48,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,15.512640,-11.593751,-1.181498,0.000000,0.000000,0.000000,0.000000,-9.448202,-2.146983,ok,-0.000000,23.838537,11.718751,-0.238178,0.000000,0.000000,0.000000,0.000000,-1.904664,0.000000,no_baseline,0.000000,2.509581,-3.281250,-0.637009,0.000000,0.000000,0.000000,0.000000,-5.094037,-3.136277,ok,0.000000,-0.424818,0.000000,-0.543195,0.000000,0.000000,0.000000,0.000000,-4.343824,0.000000,no_baseline
55.3808,359,1374831,GAIT,49,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,18.220857,-12.156251,-0.179362,0.000000,0.000000,0.000000,0.000000,-1.434326,-2.146983,ok,-0.000000,21.047541,12.281251,-0.891208,0.000000,0.000000,0.000000,0.000000,-7.126809,0.000000,no_baseline,0.000000,1.818849,-2.500000,-0.590013,0.000000,0.000000,0.000000,0.000000,-4.718215,-3.136277,ok,0.000000,-0.424818,0.000000,-0.113540,0.000000,0.000000,0.000000,0.000000,-0.907960,0.000000,no_baseline
55.3929,359,1374831,GAIT,49,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,18.220857,-12.156251,-0.179362,0.000000,0.000000,0.000000,0.000000,-1.434326,-2.146983,ok,-0.000000,21.047541,12.281251,-0.891208,0.000000,0.000000,0.000000,0.000000,-7.126809,0.000000,no_baseline,0.000000,1.818849,-2.500000,-0.590013,0.000000,0.000000,0.000000,0.000000,-4.718215,-3.136277,ok,0.000000,-0.424818,0.000000,-0.113540,0.000000,0.000000,0.000000,0.000000,-0.907960,0.000000,no_baseline
55.4008,359,1374831,GAIT,49,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,18.220857,-12.156251,-0.179362,0.000000,0.000000,0.000000,0.000000,-1.434326,-2.146983,ok,-0.000000,21.047541,12.281251,-0.891208,0.000000,0.000000,0.000000,0.000000,-7.126809,0.000000,no_baseline,0.000000,1.818849,-2.500000,-0.590013,0.000000,0.000000,0.000000,0.000000,-4.718215,-3.136277,ok,0.000000,-0.424818,0.000000,-0.113540,0.000000,0.000000,0.000000,0.000000,-0.907960,0.000000,no_baseline
55.4146,359,1374831,GAIT,49,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,18.220857,-12.156251,-0.179362,0.000000,0.000000,0.000000,0.000000,-1.434326,3.985130,ok,-0.000000,21.047541,12.281251,-0.891208,0.000000,0.000000,0.000000,0.000000,-7.126809,0.000000,no_baseline,0.000000,1.818849,-2.500000,-0.590013,0.000000,0.000000,0.000000,0.000000,-4.718215,-2.192500,ok,0.000000,-0.424818,0.000000,-0.113540,0.000000,0.000000,0.000000,0.000000,-0.907960,0.000000,no_baseline
55.4212,361,1374871,GAIT,0,1,0,0,0,1,9999,15,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,19.916487,-11.093751,-0.105776,0.000000,0.000000,0.000000,0.000000,-0.845869,3.985130,ok,-0.000000,19.200622,12.312501,0.002754,0.000000,0.000000,0.000000,0.000000,0.022020,0.000000,no_baseline,0.000000,1.485099,-2.125000,-0.484390,0.000000,0.000000,0.000000,0.000000,-3.873572,-2.192500,ok,0.000000,-0.424818,0.000000,-0.068907,0.000000,0.000000,0.000000,0.000000,-0.551032,0.000000,no_baseline
55.4311,361,1374871,GAIT,0,1,0,0,0,1,9999,15,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,19.916487,-11.093751,-0.105776,0.000000,0.000000,0.000000,0.000000,-0.845869,3.985130,ok,-0.000000,19.200622,12.312501,0.002754,0.000000,0.000000,0.000000,0.000000,0.022020,0.000000,no_baseline,0.000000,1.485099,-2.125000,-0.484390,0.000000,0.000000,0.000000,0.000000,-3.873572,-2.192500,ok,0.000000,-0.424818,0.000000,-0.068907,0.000000,0.000000,0.000000,0.000000,-0.551032,0.000000,no_baseline
55.4505,362,1374891,GAIT,0,1,0,0,0,1,9999,20,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,20.725492,-10.625001,-0.360686,0.000000,0.000000,0.000000,0.000000,-2.884336,3.985130,ok,-0.000000,18.273084,12.218751,-0.485142,0.000000,0.000000,0.000000,0.000000,-3.879580,0.000000,no_baseline,0.000000,1.320992,-2.281250,-0.534565,0.000000,0.000000,0.000000,0.000000,-4.274810,-2.192500,ok,0.000000,-0.424818,0.000000,-0.293537,0.000000,0.000000,0.000000,0.000000,-2.347355,0.000000,no_baseline
55.4534,362,1374891,GAIT,0,1,0,0,0,1,9999,20,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,20.725492,-10.625001,-0.360686,0.000000,0.000000,0.000000,0.000000,-2.884336,3.985130,ok,-0.000000,18.273084,12.218751,-0.485142,0.000000,0.000000,0.000000,0.000000,-3.879580,0.000000,no_baseline,0.000000,1.320992,-2.281250,-0.534565,0.000000,0.000000,0.000000,0.000000,-4.274810,-2.192500,ok,0.000000,-0.424818,0.000000,-0.293537,0.000000,0.000000,0.000000,0.000000,-2.347355,0.000000,no_baseline
55.4610,362,1374891,GAIT,0,1,0,0,0,1,9999,20,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,20.725492,-10.625001,-0.360686,0.000000,0.000000,0.000000,0.000000,-2.884336,3.985130,ok,-0.000000,18.273084,12.218751,-0.485142,0.000000,0.000000,0.000000,0.000000,-3.879580,0.000000,no_baseline,0.000000,1.320992,-2.281250,-0.534565,0.000000,0.000000,0.000000,0.000000,-4.274810,-2.192500,ok,0.000000,-0.424818,0.000000,-0.293537,0.000000,0.000000,0.000000,0.000000,-2.347355,0.000000,no_baseline
55.4718,362,1374891,GAIT,0,1,0,0,0,1,9999,20,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,20.725492,-10.625001,-0.360686,0.000000,0.000000,0.000000,0.000000,-2.884336,3.985130,ok,-0.000000,18.273084,12.218751,-0.485142,0.000000,0.000000,0.000000,0.000000,-3.879580,0.000000,no_baseline,0.000000,1.320992,-2.281250,-0.534565,0.000000,0.000000,0.000000,0.000000,-4.274810,-2.192500,ok,0.000000,-0.424818,0.000000,-0.293537,0.000000,0.000000,0.000000,0.000000,-2.347355,0.000000,no_baseline
55.4805,362,1374891,GAIT,0,1,0,0,0,1,9999,20,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,20.725492,-10.625001,-0.360686,0.000000,0.000000,0.000000,0.000000,-2.884336,3.985130,ok,-0.000000,18.273084,12.218751,-0.485142,0.000000,0.000000,0.000000,0.000000,-3.879580,0.000000,no_baseline,0.000000,1.320992,-2.281250,-0.534565,0.000000,0.000000,0.000000,0.000000,-4.274810,-2.192500,ok,0.000000,-0.424818,0.000000,-0.293537,0.000000,0.000000,0.000000,0.000000,-2.347355,0.000000,no_baseline
55.4928,362,1374891,GAIT,0,1,0,0,0,1,9999,20,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,20.725492,-10.625001,-0.360686,0.000000,0.000000,0.000000,0.000000,-2.884336,3.985130,ok,-0.000000,18.273084,12.218751,-0.485142,0.000000,0.000000,0.000000,0.000000,-3.879580,0.000000,no_baseline,0.000000,1.320992,-2.281250,-0.534565,0.000000,0.000000,0.000000,0.000000,-4.274810,-2.192500,ok,0.000000,-0.424818,0.000000,-0.293537,0.000000,0.000000,0.000000,0.000000,-2.347355,0.000000,no_baseline
55.5053,364,1374931,GAIT,1,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,0,-0.000000,22.175760,-9.125001,-0.699963,0.000000,0.000000,0.000000,0.000000,-5.597467,3.985130,ok,-0.000000,16.387303,12.593751,-0.755078,0.000000,0.000000,0.000000,0.000000,-6.038209,0.000000,no_baseline,0.000000,0.954840,-2.593750,-0.377698,0.000000,0.000000,0.000000,0.000000,-3.020373,-2.192500,ok,0.000000,-0.424818,0.000000,-0.341621,0.000000,0.000000,0.000000,0.000000,-2.731875,0.000000,no_baseline
55.5221,365,1374951,GAIT,1,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,22.814857,-7.750001,-1.423345,0.000000,0.000000,0.000000,0.000000,-11.382203,-6.148697,ok,-0.000000,15.416771,12.843751,-0.047044,0.000000,0.000000,0.000000,0.000000,-0.376204,0.000000,no_baseline,0.000000,0.750861,-2.781250,-0.366241,0.000000,0.000000,0.000000,0.000000,-2.928754,-0.057366,ok,0.000000,-0.424818,0.000000,-0.418968,0.000000,0.000000,0.000000,0.000000,-3.350400,0.000000,no_baseline
55.5222,366,1374971,GAIT,2,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,23.360540,-7.125001,-0.640154,0.000000,0.000000,0.000000,0.000000,-5.119180,-6.148697,ok,-0.000000,14.445285,12.875001,-0.630924,0.000000,0.000000,0.000000,0.000000,-5.045374,0.000000,no_baseline,0.000000,0.536202,-2.906250,-0.310604,0.000000,0.000000,0.000000,0.000000,-2.483841,-0.057366,ok,0.000000,-0.424818,0.000000,-0.582917,0.000000,0.000000,0.000000,0.000000,-4.661473,0.000000,no_baseline
55.5356,366,1374971,GAIT,2,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,23.360540,-7.125001,-0.640154,0.000000,0.000000,0.000000,0.000000,-5.119180,-6.148697,ok,-0.000000,14.445285,12.875001,-0.630924,0.000000,0.000000,0.000000,0.000000,-5.045374,0.000000,no_baseline,0.000000,0.536202,-2.906250,-0.310604,0.000000,0.000000,0.000000,0.000000,-2.483841,-0.057366,ok,0.000000,-0.424818,0.000000,-0.582917,0.000000,0.000000,0.000000,0.000000,-4.661473,0.000000,no_baseline
55.5403,366,1374971,GAIT,2,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,23.360540,-7.125001,-0.640154,0.000000,0.000000,0.000000,0.000000,-5.119180,-6.148697,ok,-0.000000,14.445285,12.875001,-0.630924,0.000000,0.000000,0.000000,0.000000,-5.045374,0.000000,no_baseline,0.000000,0.536202,-2.906250,-0.310604,0.000000,0.000000,0.000000,0.000000,-2.483841,-0.057366,ok,0.000000,-0.424818,0.000000,-0.582917,0.000000,0.000000,0.000000,0.000000,-4.661473,0.000000,no_baseline
55.5537,366,1374971,GAIT,2,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,23.360540,-7.125001,-0.640154,0.000000,0.000000,0.000000,0.000000,-5.119180,-6.148697,ok,-0.000000,14.445285,12.875001,-0.630924,0.000000,0.000000,0.000000,0.000000,-5.045374,0.000000,no_baseline,0.000000,0.536202,-2.906250,-0.310604,0.000000,0.000000,0.000000,0.000000,-2.483841,-0.057366,ok,0.000000,-0.424818,0.000000,-0.582917,0.000000,0.000000,0.000000,0.000000,-4.661473,0.000000,no_baseline
55.5605,366,1374971,GAIT,2,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,23.360540,-7.125001,-0.640154,0.000000,0.000000,0.000000,0.000000,-5.119180,-6.148697,ok,-0.000000,14.445285,12.875001,-0.630924,0.000000,0.000000,0.000000,0.000000,-5.045374,0.000000,no_baseline,0.000000,0.536202,-2.906250,-0.310604,0.000000,0.000000,0.000000,0.000000,-2.483841,-0.057366,ok,0.000000,-0.424818,0.000000,-0.582917,0.000000,0.000000,0.000000,0.000000,-4.661473,0.000000,no_baseline
55.5707,366,1374971,GAIT,2,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,23.360540,-7.125001,-0.640154,0.000000,0.000000,0.000000,0.000000,-5.119180,-6.148697,ok,-0.000000,14.445285,12.875001,-0.630924,0.000000,0.000000,0.000000,0.000000,-5.045374,0.000000,no_baseline,0.000000,0.536202,-2.906250,-0.310604,0.000000,0.000000,0.000000,0.000000,-2.483841,-0.057366,ok,0.000000,-0.424818,0.000000,-0.582917,0.000000,0.000000,0.000000,0.000000,-4.661473,0.000000,no_baseline
55.5805,368,1375011,GAIT,2,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,24.233075,-4.718751,-0.892059,0.000000,0.000000,0.000000,0.000000,-7.133618,-6.148697,ok,-0.000000,12.468523,13.187501,0.217824,0.000000,0.000000,0.000000,0.000000,1.741891,0.000000,no_baseline,0.000000,0.098668,-2.843750,-0.298921,0.000000,0.000000,0.000000,0.000000,-2.390409,-0.057366,ok,0.000000,-0.424818,0.000000,-0.403257,0.000000,0.000000,0.000000,0.000000,-3.224765,0.000000,no_baseline
55.5905,368,1375011,GAIT,2,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,24.233075,-4.718751,-0.892059,0.000000,0.000000,0.000000,0.000000,-7.133618,-6.148697,ok,-0.000000,12.468523,13.187501,0.217824,0.000000,0.000000,0.000000,0.000000,1.741891,0.000000,no_baseline,0.000000,0.098668,-2.843750,-0.298921,0.000000,0.000000,0.000000,0.000000,-2.390409,-0.057366,ok,0.000000,-0.424818,0.000000,-0.403257,0.000000,0.000000,0.000000,0.000000,-3.224765,0.000000,no_baseline
55.6029,368,1375011,GAIT,2,1,0,0,0,1,9999,18,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,24.233075,-4.718751,-0.892059,0.000000,0.000000,0.000000,0.000000,-7.133618,-6.148697,ok,-0.000000,12.468523,13.187501,0.217824,0.000000,0.000000,0.000000,0.000000,1.741891,0.000000,no_baseline,0.000000,0.098668,-2.843750,-0.298921,0.000000,0.000000,0.000000,0.000000,-2.390409,-0.057366,ok,0.000000,-0.424818,0.000000,-0.403257,0.000000,0.000000,0.000000,0.000000,-3.224765,0.000000,no_baseline
55.6191,369,1375051,GAIT,3,1,0,0,0,1,9999,12,0,0,0.3600,1.0000,1.0000,1.0000,1.0000,2,-0.000000,24.701956,-1.843751,-0.975423,0.000000,0.000000,0.000000,0.000000,-7.800263,-2.613334,ok,-0.000000,10.489944,13.093751,-0.468142,0.000000,0.000000,0.000000,0.000000,-3.743634,0.000000,no_baseline,0.000000,-0.303138,-2.593750,-0.000091,0.000000,0.000000,0.000000,0.000000,-0.000731,3.310366,ok,0.000000,-0.424818,0.000000,-0.664771,0.000000,0.000000,0.000000,0.000000,-5.316042,0.000000,no_baseline
